row_index,column,original,normalized,auto_fixed
621,epsilon,"0,00000001",0.00000001,True
622,epsilon,"0,00000001",0.00000001,True
623,epsilon,"0,00000001",0.00000001,True
624,epsilon,"0,00000001",0.00000001,True
625,epsilon,"0,00000001",0.00000001,True
626,epsilon,"0,00000001",0.00000001,True
627,epsilon,"0,00000001",0.00000001,True
628,epsilon,"0,00000001",0.00000001,True
629,epsilon,"0,00000001",0.00000001,True
630,epsilon,"0,00000001",0.00000001,True
631,epsilon,"0,00000001",0.00000001,True
632,epsilon,"0,00000001",0.00000001,True
633,epsilon,"0,00000001",0.00000001,True
634,epsilon,"0,00000001",0.00000001,True
635,epsilon,"0,00000001",0.00000001,True
636,epsilon,"0,00000001",0.00000001,True
637,epsilon,"0,00000001",0.00000001,True
638,epsilon,"0,00000001",0.00000001,True
639,epsilon,"0,00000001",0.00000001,True
640,epsilon,"0,00000001",0.00000001,True
641,epsilon,"0,00000001",0.00000001,True
642,epsilon,"0,00000001",0.00000001,True
643,epsilon,"0,00000001",0.00000001,True
644,epsilon,"0,00000001",0.00000001,True
645,epsilon,"0,00000001",0.00000001,True
646,epsilon,"0,00000001",0.00000001,True
647,epsilon,"0,00000001",0.00000001,True
648,epsilon,"0,00000001",0.00000001,True
649,epsilon,"0,00000001",0.00000001,True
650,epsilon,"0,00000001",0.00000001,True
651,epsilon,"0,00000001",0.00000001,True
652,epsilon,"0,00000001",0.00000001,True
653,epsilon,"0,00000001",0.00000001,True
654,epsilon,"0,00000001",0.00000001,True
655,epsilon,"0,00000001",0.00000001,True
656,epsilon,"0,00000001",0.00000001,True
657,epsilon,"0,00000001",0.00000001,True
658,epsilon,"0,00000001",0.00000001,True
659,epsilon,"0,00000001",0.00000001,True
660,epsilon,"0,00000001",0.00000001,True
661,epsilon,"0,00000001",0.00000001,True
662,epsilon,"0,00000001",0.00000001,True
663,epsilon,"0,00000001",0.00000001,True
664,epsilon,"0,00000001",0.00000001,True
665,epsilon,"0,00000001",0.00000001,True
666,epsilon,"0,00000001",0.00000001,True
667,epsilon,"0,00000001",0.00000001,True
668,epsilon,"0,00000001",0.00000001,True
669,epsilon,"0,00000001",0.00000001,True
670,epsilon,"0,00000001",0.00000001,True
671,epsilon,"0,00000001",0.00000001,True
672,epsilon,"0,00000001",0.00000001,True
673,epsilon,"0,00000001",0.00000001,True
674,epsilon,"0,00000001",0.00000001,True
675,epsilon,"0,00000001",0.00000001,True
676,epsilon,"0,00000001",0.00000001,True
677,epsilon,"0,00000001",0.00000001,True
678,epsilon,"0,00000001",0.00000001,True
679,epsilon,"0,00000001",0.00000001,True
680,epsilon,"0,00000001",0.00000001,True
681,epsilon,"0,00000001",0.00000001,True
682,epsilon,"0,00000001",0.00000001,True
683,epsilon,"0,00000001",0.00000001,True
684,epsilon,"0,00000001",0.00000001,True
685,epsilon,"0,00000001",0.00000001,True
686,epsilon,"0,00000001",0.00000001,True
687,epsilon,"0,00000001",0.00000001,True
688,epsilon,"0,00000001",0.00000001,True
689,epsilon,"0,00000001",0.00000001,True
690,epsilon,"0,00000001",0.00000001,True
691,epsilon,"0,00000001",0.00000001,True
692,epsilon,"0,00000001",0.00000001,True
693,epsilon,"0,00000001",0.00000001,True
694,epsilon,"0,00000001",0.00000001,True
695,epsilon,"0,00000001",0.00000001,True
696,epsilon,"0,00000001",0.00000001,True
697,epsilon,"0,00000001",0.00000001,True
698,epsilon,"0,00000001",0.00000001,True
699,epsilon,"0,00000001",0.00000001,True
700,epsilon,"0,00000001",0.00000001,True
701,epsilon,"0,00000001",0.00000001,True
702,epsilon,"0,00000001",0.00000001,True
703,epsilon,"0,00000001",0.00000001,True
704,epsilon,"0,00000001",0.00000001,True
705,epsilon,"0,00000001",0.00000001,True
706,epsilon,"0,00000001",0.00000001,True
707,epsilon,"0,00000001",0.00000001,True
708,epsilon,"0,00000001",0.00000001,True
709,epsilon,"0,00000001",0.00000001,True
710,epsilon,"0,00000001",0.00000001,True
711,epsilon,"0,00000001",0.00000001,True
712,epsilon,"0,00000001",0.00000001,True
713,epsilon,"0,00000001",0.00000001,True
714,epsilon,"0,00000001",0.00000001,True
715,epsilon,"0,00000001",0.00000001,True
716,epsilon,"0,00000001",0.00000001,True
717,epsilon,"0,00000001",0.00000001,True
718,epsilon,"0,00000001",0.00000001,True
719,epsilon,"0,00000001",0.00000001,True
720,epsilon,"0,00000001",0.00000001,True
721,epsilon,"0,00000001",0.00000001,True
722,epsilon,"0,00000001",0.00000001,True
723,epsilon,"0,00000001",0.00000001,True
724,epsilon,"0,00000001",0.00000001,True
725,epsilon,"0,00000001",0.00000001,True
726,epsilon,"0,00000001",0.00000001,True
727,epsilon,"0,00000001",0.00000001,True
728,epsilon,"0,00000001",0.00000001,True
729,epsilon,"0,00000001",0.00000001,True
730,epsilon,"0,00000001",0.00000001,True
731,epsilon,"0,00000001",0.00000001,True
732,epsilon,"0,00000001",0.00000001,True
733,epsilon,"0,00000001",0.00000001,True
734,epsilon,"0,00000001",0.00000001,True
735,epsilon,"0,00000001",0.00000001,True
736,epsilon,"0,00000001",0.00000001,True
737,epsilon,"0,00000001",0.00000001,True
738,epsilon,"0,00000001",0.00000001,True
739,epsilon,"0,00000001",0.00000001,True
740,epsilon,"0,00000001",0.00000001,True
741,epsilon,"0,00000001",0.00000001,True
742,epsilon,"0,00000001",0.00000001,True
743,epsilon,"0,00000001",0.00000001,True
744,epsilon,"0,00000001",0.00000001,True
745,epsilon,"0,00000001",0.00000001,True
746,epsilon,"0,00000001",0.00000001,True
747,epsilon,"0,00000001",0.00000001,True
748,epsilon,"0,00000001",0.00000001,True
749,epsilon,"0,00000001",0.00000001,True
750,epsilon,"0,00000001",0.00000001,True
751,epsilon,"0,00000001",0.00000001,True
752,epsilon,"0,00000001",0.00000001,True
753,epsilon,"0,00000001",0.00000001,True
754,epsilon,"0,00000001",0.00000001,True
755,epsilon,"0,00000001",0.00000001,True
756,epsilon,"0,00000001",0.00000001,True
757,epsilon,"0,00000001",0.00000001,True
758,epsilon,"0,00000001",0.00000001,True
759,epsilon,"0,00000001",0.00000001,True
760,epsilon,"0,00000001",0.00000001,True
761,epsilon,"0,00000001",0.00000001,True
762,epsilon,"0,00000001",0.00000001,True
763,epsilon,"0,00000001",0.00000001,True
764,epsilon,"0,00000001",0.00000001,True
765,epsilon,"0,00000001",0.00000001,True
766,epsilon,"0,00000001",0.00000001,True
767,epsilon,"0,00000001",0.00000001,True
768,epsilon,"0,00000001",0.00000001,True
769,epsilon,"0,00000001",0.00000001,True
770,epsilon,"0,00000001",0.00000001,True
771,epsilon,"0,00000001",0.00000001,True
772,epsilon,"0,00000001",0.00000001,True
773,epsilon,"0,00000001",0.00000001,True
774,epsilon,"0,00000001",0.00000001,True
775,epsilon,"0,00000001",0.00000001,True
776,epsilon,"0,00000001",0.00000001,True
777,epsilon,"0,00000001",0.00000001,True
778,epsilon,"0,00000001",0.00000001,True
779,epsilon,"0,00000001",0.00000001,True
780,epsilon,"0,00000001",0.00000001,True
781,epsilon,"0,00000001",0.00000001,True
782,epsilon,"0,00000001",0.00000001,True
783,epsilon,"0,00000001",0.00000001,True
784,epsilon,"0,00000001",0.00000001,True
785,epsilon,"0,00000001",0.00000001,True
786,epsilon,"0,00000001",0.00000001,True
787,epsilon,"0,00000001",0.00000001,True
788,epsilon,"0,00000001",0.00000001,True
789,epsilon,"0,00000001",0.00000001,True
790,epsilon,"0,00000001",0.00000001,True
791,epsilon,"0,00000001",0.00000001,True
792,epsilon,"0,00000001",0.00000001,True
793,epsilon,"0,00000001",0.00000001,True
794,epsilon,"0,00000001",0.00000001,True
795,epsilon,"0,00000001",0.00000001,True
796,epsilon,"0,00000001",0.00000001,True
797,epsilon,"0,00000001",0.00000001,True
798,epsilon,"0,00000001",0.00000001,True
799,epsilon,"0,00000001",0.00000001,True
800,epsilon,"0,00000001",0.00000001,True
801,epsilon,"0,00000001",0.00000001,True
802,epsilon,"0,00000001",0.00000001,True
803,epsilon,"0,00000001",0.00000001,True
804,epsilon,"0,00000001",0.00000001,True
805,epsilon,"0,00000001",0.00000001,True
806,epsilon,"0,00000001",0.00000001,True
807,epsilon,"0,00000001",0.00000001,True
808,epsilon,"0,00000001",0.00000001,True
809,epsilon,"0,00000001",0.00000001,True
810,epsilon,"0,00000001",0.00000001,True
811,epsilon,"0,00000001",0.00000001,True
812,epsilon,"0,00000001",0.00000001,True
813,epsilon,"0,00000001",0.00000001,True
814,epsilon,"0,00000001",0.00000001,True
815,epsilon,"0,00000001",0.00000001,True
816,epsilon,"0,00000001",0.00000001,True
817,epsilon,"0,00000001",0.00000001,True
818,epsilon,"0,00000001",0.00000001,True
819,epsilon,"0,00000001",0.00000001,True
820,epsilon,"0,00000001",0.00000001,True
821,epsilon,"0,00000001",0.00000001,True
822,epsilon,"0,00000001",0.00000001,True
823,epsilon,"0,00000001",0.00000001,True
824,epsilon,"0,00000001",0.00000001,True
825,epsilon,"0,00000001",0.00000001,True
826,epsilon,"0,00000001",0.00000001,True
827,epsilon,"0,00000001",0.00000001,True
828,epsilon,"0,00000001",0.00000001,True
829,epsilon,"0,00000001",0.00000001,True
830,epsilon,"0,00000001",0.00000001,True
831,epsilon,"0,00000001",0.00000001,True
832,epsilon,"0,00000001",0.00000001,True
833,epsilon,"0,00000001",0.00000001,True
834,epsilon,"0,00000001",0.00000001,True
835,epsilon,"0,00000001",0.00000001,True
836,epsilon,"0,00000001",0.00000001,True
837,epsilon,"0,00000001",0.00000001,True
838,epsilon,"0,00000001",0.00000001,True
839,epsilon,"0,00000001",0.00000001,True
840,epsilon,"0,00000001",0.00000001,True
841,epsilon,"0,00000001",0.00000001,True
842,epsilon,"0,00000001",0.00000001,True
843,epsilon,"0,00000001",0.00000001,True
844,epsilon,"0,00000001",0.00000001,True
845,epsilon,"0,00000001",0.00000001,True
846,epsilon,"0,00000001",0.00000001,True
847,epsilon,"0,00000001",0.00000001,True
848,epsilon,"0,00000001",0.00000001,True
849,epsilon,"0,00000001",0.00000001,True
850,epsilon,"0,00000001",0.00000001,True
851,epsilon,"0,00000001",0.00000001,True
852,epsilon,"0,00000001",0.00000001,True
853,epsilon,"0,00000001",0.00000001,True
854,epsilon,"0,00000001",0.00000001,True
855,epsilon,"0,00000001",0.00000001,True
856,epsilon,"0,00000001",0.00000001,True
857,epsilon,"0,00000001",0.00000001,True
858,epsilon,"0,00000001",0.00000001,True
859,epsilon,"0,00000001",0.00000001,True
860,epsilon,"0,00000001",0.00000001,True
861,epsilon,"0,00000001",0.00000001,True
862,epsilon,"0,00000001",0.00000001,True
863,epsilon,"0,00000001",0.00000001,True
864,epsilon,"0,00000001",0.00000001,True
865,epsilon,"0,00000001",0.00000001,True
866,epsilon,"0,00000001",0.00000001,True
867,epsilon,"0,00000001",0.00000001,True
868,epsilon,"0,00000001",0.00000001,True
869,epsilon,"0,00000001",0.00000001,True
870,epsilon,"0,00000001",0.00000001,True
871,epsilon,"0,00000001",0.00000001,True
872,epsilon,"0,00000001",0.00000001,True
873,epsilon,"0,00000001",0.00000001,True
874,epsilon,"0,00000001",0.00000001,True
875,epsilon,"0,00000001",0.00000001,True
876,epsilon,"0,00000001",0.00000001,True
877,epsilon,"0,00000001",0.00000001,True
878,epsilon,"0,00000001",0.00000001,True
879,epsilon,"0,00000001",0.00000001,True
880,epsilon,"0,00000001",0.00000001,True
881,epsilon,"0,00000001",0.00000001,True
882,epsilon,"0,00000001",0.00000001,True
883,epsilon,"0,00000001",0.00000001,True
884,epsilon,"0,00000001",0.00000001,True
885,epsilon,"0,00000001",0.00000001,True
886,epsilon,"0,00000001",0.00000001,True
887,epsilon,"0,00000001",0.00000001,True
888,epsilon,"0,00000001",0.00000001,True
889,epsilon,"0,00000001",0.00000001,True
890,epsilon,"0,00000001",0.00000001,True
891,epsilon,"0,00000001",0.00000001,True
892,epsilon,"0,00000001",0.00000001,True
893,epsilon,"0,00000001",0.00000001,True
894,epsilon,"0,00000001",0.00000001,True
895,epsilon,"0,00000001",0.00000001,True
896,epsilon,"0,00000001",0.00000001,True
897,epsilon,"0,00000001",0.00000001,True
898,epsilon,"0,00000001",0.00000001,True
899,epsilon,"0,00000001",0.00000001,True
900,epsilon,"0,00000001",0.00000001,True
901,epsilon,"0,00000001",0.00000001,True
902,epsilon,"0,00000001",0.00000001,True
903,epsilon,"0,00000001",0.00000001,True
904,epsilon,"0,00000001",0.00000001,True
905,epsilon,"0,00000001",0.00000001,True
906,epsilon,"0,00000001",0.00000001,True
907,epsilon,"0,00000001",0.00000001,True
908,epsilon,"0,00000001",0.00000001,True
909,epsilon,"0,00000001",0.00000001,True
910,epsilon,"0,00000001",0.00000001,True
911,epsilon,"0,00000001",0.00000001,True
912,epsilon,"0,00000001",0.00000001,True
913,epsilon,"0,00000001",0.00000001,True
914,epsilon,"0,00000001",0.00000001,True
915,epsilon,"0,00000001",0.00000001,True
916,epsilon,"0,00000001",0.00000001,True
917,epsilon,"0,00000001",0.00000001,True
918,epsilon,"0,00000001",0.00000001,True
919,epsilon,"0,00000001",0.00000001,True
920,epsilon,"0,00000001",0.00000001,True
921,epsilon,"0,00000001",0.00000001,True
922,epsilon,"0,00000001",0.00000001,True
923,epsilon,"0,00000001",0.00000001,True
924,epsilon,"0,00000001",0.00000001,True
925,epsilon,"0,00000001",0.00000001,True
926,epsilon,"0,00000001",0.00000001,True
927,epsilon,"0,00000001",0.00000001,True
928,epsilon,"0,00000001",0.00000001,True
929,epsilon,"0,00000001",0.00000001,True
930,epsilon,"0,00000001",0.00000001,True
931,epsilon,"0,00000001",0.00000001,True
932,epsilon,"0,00000001",0.00000001,True
933,epsilon,"0,00000001",0.00000001,True
934,epsilon,"0,00000001",0.00000001,True
935,epsilon,"0,00000001",0.00000001,True
936,epsilon,"0,00000001",0.00000001,True
937,epsilon,"0,00000001",0.00000001,True
938,epsilon,"0,00000001",0.00000001,True
939,epsilon,"0,00000001",0.00000001,True
940,epsilon,"0,00000001",0.00000001,True
941,epsilon,"0,00000001",0.00000001,True
942,epsilon,"0,00000001",0.00000001,True
943,epsilon,"0,00000001",0.00000001,True
944,epsilon,"0,00000001",0.00000001,True
945,epsilon,"0,00000001",0.00000001,True
946,epsilon,"0,00000001",0.00000001,True
947,epsilon,"0,00000001",0.00000001,True
948,epsilon,"0,00000001",0.00000001,True
949,epsilon,"0,00000001",0.00000001,True
950,epsilon,"0,00000001",0.00000001,True
951,epsilon,"0,00000001",0.00000001,True
952,epsilon,"0,00000001",0.00000001,True
953,epsilon,"0,00000001",0.00000001,True
954,epsilon,"0,00000001",0.00000001,True
955,epsilon,"0,00000001",0.00000001,True
956,epsilon,"0,00000001",0.00000001,True
957,epsilon,"0,00000001",0.00000001,True
958,epsilon,"0,00000001",0.00000001,True
959,epsilon,"0,00000001",0.00000001,True
960,epsilon,"0,00000001",0.00000001,True
961,epsilon,"0,00000001",0.00000001,True
962,epsilon,"0,00000001",0.00000001,True
963,epsilon,"0,00000001",0.00000001,True
964,epsilon,"0,00000001",0.00000001,True
965,epsilon,"0,00000001",0.00000001,True
966,epsilon,"0,00000001",0.00000001,True
967,epsilon,"0,00000001",0.00000001,True
968,epsilon,"0,00000001",0.00000001,True
969,epsilon,"0,00000001",0.00000001,True
970,epsilon,"0,00000001",0.00000001,True
971,epsilon,"0,00000001",0.00000001,True
972,epsilon,"0,00000001",0.00000001,True
973,epsilon,"0,00000001",0.00000001,True
974,epsilon,"0,00000001",0.00000001,True
975,epsilon,"0,00000001",0.00000001,True
976,epsilon,"0,00000001",0.00000001,True
977,epsilon,"0,00000001",0.00000001,True
978,epsilon,"0,00000001",0.00000001,True
979,epsilon,"0,00000001",0.00000001,True
980,epsilon,"0,00000001",0.00000001,True
981,epsilon,"0,00000001",0.00000001,True
982,epsilon,"0,00000001",0.00000001,True
983,epsilon,"0,00000001",0.00000001,True
984,epsilon,"0,00000001",0.00000001,True
985,epsilon,"0,00000001",0.00000001,True
986,epsilon,"0,00000001",0.00000001,True
987,epsilon,"0,00000001",0.00000001,True
988,epsilon,"0,00000001",0.00000001,True
989,epsilon,"0,00000001",0.00000001,True
990,epsilon,"0,00000001",0.00000001,True
991,epsilon,"0,00000001",0.00000001,True
992,epsilon,"0,00000001",0.00000001,True
993,epsilon,"0,00000001",0.00000001,True
994,epsilon,"0,00000001",0.00000001,True
995,epsilon,"0,00000001",0.00000001,True
996,epsilon,"0,00000001",0.00000001,True
997,epsilon,"0,00000001",0.00000001,True
998,epsilon,"0,00000001",0.00000001,True
999,epsilon,"0,00000001",0.00000001,True
1000,epsilon,"0,00000001",0.00000001,True
1001,epsilon,"0,00000001",0.00000001,True
1002,epsilon,"0,00000001",0.00000001,True
1003,epsilon,"0,00000001",0.00000001,True
1004,epsilon,"0,00000001",0.00000001,True
1005,epsilon,"0,00000001",0.00000001,True
1006,epsilon,"0,00000001",0.00000001,True
1007,epsilon,"0,00000001",0.00000001,True
1008,epsilon,"0,00000001",0.00000001,True
1009,epsilon,"0,00000001",0.00000001,True
1010,epsilon,"0,00000001",0.00000001,True
1011,epsilon,"0,00000001",0.00000001,True
1012,epsilon,"0,00000001",0.00000001,True
1013,epsilon,"0,00000001",0.00000001,True
1014,epsilon,"0,00000001",0.00000001,True
1015,epsilon,"0,00000001",0.00000001,True
1016,epsilon,"0,00000001",0.00000001,True
1017,epsilon,"0,00000001",0.00000001,True
1018,epsilon,"0,00000001",0.00000001,True
1019,epsilon,"0,00000001",0.00000001,True
1020,epsilon,"0,00000001",0.00000001,True
1021,epsilon,"0,00000001",0.00000001,True
1022,epsilon,"0,00000001",0.00000001,True
1023,epsilon,"0,00000001",0.00000001,True
1024,epsilon,"0,00000001",0.00000001,True
1025,epsilon,"0,00000001",0.00000001,True
1026,epsilon,"0,00000001",0.00000001,True
1027,epsilon,"0,00000001",0.00000001,True
1028,epsilon,"0,00000001",0.00000001,True
1029,epsilon,"0,00000001",0.00000001,True
1030,epsilon,"0,00000001",0.00000001,True
1031,epsilon,"0,00000001",0.00000001,True
1032,epsilon,"0,00000001",0.00000001,True
1033,epsilon,"0,00000001",0.00000001,True
1034,epsilon,"0,00000001",0.00000001,True
1035,epsilon,"0,00000001",0.00000001,True
1036,epsilon,"0,00000001",0.00000001,True
1037,epsilon,"0,00000001",0.00000001,True
1038,epsilon,"0,00000001",0.00000001,True
1039,epsilon,"0,00000001",0.00000001,True
1040,epsilon,"0,00000001",0.00000001,True
1041,epsilon,"0,00000001",0.00000001,True
1042,epsilon,"0,00000001",0.00000001,True
1043,epsilon,"0,00000001",0.00000001,True
1044,epsilon,"0,00000001",0.00000001,True
1045,epsilon,"0,00000001",0.00000001,True
1046,epsilon,"0,00000001",0.00000001,True
1047,epsilon,"0,00000001",0.00000001,True
1048,epsilon,"0,00000001",0.00000001,True
1049,epsilon,"0,00000001",0.00000001,True
1050,epsilon,"0,00000001",0.00000001,True
1051,epsilon,"0,00000001",0.00000001,True
1052,epsilon,"0,00000001",0.00000001,True
1053,epsilon,"0,00000001",0.00000001,True
1054,epsilon,"0,00000001",0.00000001,True
1055,epsilon,"0,00000001",0.00000001,True
1056,epsilon,"0,00000001",0.00000001,True
1057,epsilon,"0,00000001",0.00000001,True
1058,epsilon,"0,00000001",0.00000001,True
1059,epsilon,"0,00000001",0.00000001,True
1060,epsilon,"0,00000001",0.00000001,True
1061,epsilon,"0,00000001",0.00000001,True
1062,epsilon,"0,00000001",0.00000001,True
1063,epsilon,"0,00000001",0.00000001,True
1064,epsilon,"0,00000001",0.00000001,True
1065,epsilon,"0,00000001",0.00000001,True
1066,epsilon,"0,00000001",0.00000001,True
1067,epsilon,"0,00000001",0.00000001,True
1068,epsilon,"0,00000001",0.00000001,True
1069,epsilon,"0,00000001",0.00000001,True
1070,epsilon,"0,00000001",0.00000001,True
1071,epsilon,"0,00000001",0.00000001,True
1072,epsilon,"0,00000001",0.00000001,True
1073,epsilon,"0,00000001",0.00000001,True
1074,epsilon,"0,00000001",0.00000001,True
1075,epsilon,"0,00000001",0.00000001,True
1076,epsilon,"0,00000001",0.00000001,True
1077,epsilon,"0,00000001",0.00000001,True
1078,epsilon,"0,00000001",0.00000001,True
1079,epsilon,"0,00000001",0.00000001,True
1080,epsilon,"0,00000001",0.00000001,True
1081,epsilon,"0,00000001",0.00000001,True
1082,epsilon,"0,00000001",0.00000001,True
1083,epsilon,"0,00000001",0.00000001,True
1084,epsilon,"0,00000001",0.00000001,True
1085,epsilon,"0,00000001",0.00000001,True
1086,epsilon,"0,00000001",0.00000001,True
1087,epsilon,"0,00000001",0.00000001,True
1088,epsilon,"0,00000001",0.00000001,True
1089,epsilon,"0,00000001",0.00000001,True
1090,epsilon,"0,00000001",0.00000001,True
1091,epsilon,"0,00000001",0.00000001,True
1092,epsilon,"0,00000001",0.00000001,True
1093,epsilon,"0,00000001",0.00000001,True
1094,epsilon,"0,00000001",0.00000001,True
1095,epsilon,"0,00000001",0.00000001,True
1096,epsilon,"0,00000001",0.00000001,True
1097,epsilon,"0,00000001",0.00000001,True
1098,epsilon,"0,00000001",0.00000001,True
1099,epsilon,"0,00000001",0.00000001,True
1100,epsilon,"0,00000001",0.00000001,True
1101,epsilon,"0,00000001",0.00000001,True
1102,epsilon,"0,00000001",0.00000001,True
1103,epsilon,"0,00000001",0.00000001,True
1104,epsilon,"0,00000001",0.00000001,True
1105,epsilon,"0,00000001",0.00000001,True
1106,epsilon,"0,00000001",0.00000001,True
1107,epsilon,"0,00000001",0.00000001,True
1108,epsilon,"0,00000001",0.00000001,True
1109,epsilon,"0,00000001",0.00000001,True
1110,epsilon,"0,00000001",0.00000001,True
1111,epsilon,"0,00000001",0.00000001,True
1112,epsilon,"0,00000001",0.00000001,True
1113,epsilon,"0,00000001",0.00000001,True
1114,epsilon,"0,00000001",0.00000001,True
1115,epsilon,"0,00000001",0.00000001,True
1116,epsilon,"0,00000001",0.00000001,True
1117,epsilon,"0,00000001",0.00000001,True
1118,epsilon,"0,00000001",0.00000001,True
1119,epsilon,"0,00000001",0.00000001,True
1120,epsilon,"0,00000001",0.00000001,True
1121,epsilon,"0,00000001",0.00000001,True
1122,epsilon,"0,00000001",0.00000001,True
1123,epsilon,"0,00000001",0.00000001,True
1124,epsilon,"0,00000001",0.00000001,True
1125,epsilon,"0,00000001",0.00000001,True
1126,epsilon,"0,00000001",0.00000001,True
1127,epsilon,"0,00000001",0.00000001,True
1128,epsilon,"0,00000001",0.00000001,True
1129,epsilon,"0,00000001",0.00000001,True
1130,epsilon,"0,00000001",0.00000001,True
1131,epsilon,"0,00000001",0.00000001,True
1132,epsilon,"0,00000001",0.00000001,True
1133,epsilon,"0,00000001",0.00000001,True
1134,epsilon,"0,00000001",0.00000001,True
1135,epsilon,"0,00000001",0.00000001,True
1136,epsilon,"0,00000001",0.00000001,True
1137,epsilon,"0,00000001",0.00000001,True
1138,epsilon,"0,00000001",0.00000001,True
1139,epsilon,"0,00000001",0.00000001,True
1140,epsilon,"0,00000001",0.00000001,True
1141,epsilon,"0,00000001",0.00000001,True
1142,epsilon,"0,00000001",0.00000001,True
1143,epsilon,"0,00000001",0.00000001,True
1144,epsilon,"0,00000001",0.00000001,True
1145,epsilon,"0,00000001",0.00000001,True
1146,epsilon,"0,00000001",0.00000001,True
1147,epsilon,"0,00000001",0.00000001,True
1148,epsilon,"0,00000001",0.00000001,True
1149,epsilon,"0,00000001",0.00000001,True
1150,epsilon,"0,00000001",0.00000001,True
1151,epsilon,"0,00000001",0.00000001,True
1152,epsilon,"0,00000001",0.00000001,True
1153,epsilon,"0,00000001",0.00000001,True
1154,epsilon,"0,00000001",0.00000001,True
1155,epsilon,"0,00000001",0.00000001,True
1156,epsilon,"0,00000001",0.00000001,True
1157,epsilon,"0,00000001",0.00000001,True
1158,epsilon,"0,00000001",0.00000001,True
1159,epsilon,"0,00000001",0.00000001,True
1160,epsilon,"0,00000001",0.00000001,True
1161,epsilon,"0,00000001",0.00000001,True
1162,epsilon,"0,00000001",0.00000001,True
1163,epsilon,"0,00000001",0.00000001,True
1164,epsilon,"0,00000001",0.00000001,True
1165,epsilon,"0,00000001",0.00000001,True
1166,epsilon,"0,00000001",0.00000001,True
1167,epsilon,"0,00000001",0.00000001,True
1168,epsilon,"0,00000001",0.00000001,True
1169,epsilon,"0,00000001",0.00000001,True
1170,epsilon,"0,00000001",0.00000001,True
1171,epsilon,"0,00000001",0.00000001,True
1172,epsilon,"0,00000001",0.00000001,True
1173,epsilon,"0,00000001",0.00000001,True
1174,epsilon,"0,00000001",0.00000001,True
1175,epsilon,"0,00000001",0.00000001,True
1176,epsilon,"0,00000001",0.00000001,True
1177,epsilon,"0,00000001",0.00000001,True
1178,epsilon,"0,00000001",0.00000001,True
1179,epsilon,"0,00000001",0.00000001,True
1180,epsilon,"0,00000001",0.00000001,True
1181,epsilon,"0,00000001",0.00000001,True
1182,epsilon,"0,00000001",0.00000001,True
1183,epsilon,"0,00000001",0.00000001,True
1184,epsilon,"0,00000001",0.00000001,True
1185,epsilon,"0,00000001",0.00000001,True
1186,epsilon,"0,00000001",0.00000001,True
1187,epsilon,"0,00000001",0.00000001,True
1188,epsilon,"0,00000001",0.00000001,True
1189,epsilon,"0,00000001",0.00000001,True
1190,epsilon,"0,00000001",0.00000001,True
1191,epsilon,"0,00000001",0.00000001,True
1192,epsilon,"0,00000001",0.00000001,True
1193,epsilon,"0,00000001",0.00000001,True
1194,epsilon,"0,00000001",0.00000001,True
1195,epsilon,"0,00000001",0.00000001,True
1196,epsilon,"0,00000001",0.00000001,True
1197,epsilon,"0,00000001",0.00000001,True
1198,epsilon,"0,00000001",0.00000001,True
1199,epsilon,"0,00000001",0.00000001,True
1200,epsilon,"0,00000001",0.00000001,True
1201,epsilon,"0,00000001",0.00000001,True
1202,epsilon,"0,00000001",0.00000001,True
1203,epsilon,"0,00000001",0.00000001,True
1204,epsilon,"0,00000001",0.00000001,True
1205,epsilon,"0,00000001",0.00000001,True
1206,epsilon,"0,00000001",0.00000001,True
1207,epsilon,"0,00000001",0.00000001,True
1208,epsilon,"0,00000001",0.00000001,True
1209,epsilon,"0,00000001",0.00000001,True
1210,epsilon,"0,00000001",0.00000001,True
1211,epsilon,"0,00000001",0.00000001,True
1212,epsilon,"0,00000001",0.00000001,True
1213,epsilon,"0,00000001",0.00000001,True
1214,epsilon,"0,00000001",0.00000001,True
1215,epsilon,"0,00000001",0.00000001,True
1216,epsilon,"0,00000001",0.00000001,True
1217,epsilon,"0,00000001",0.00000001,True
1218,epsilon,"0,00000001",0.00000001,True
1219,epsilon,"0,00000001",0.00000001,True
550,loss,nan,,False
551,loss,nan,,False
552,loss,nan,,False
553,loss,nan,,False
554,loss,nan,,False
1241,loss,nan,,False
1242,loss,nan,,False
1243,loss,nan,,False
1244,loss,nan,,False
1245,loss,nan,,False
1246,loss,nan,,False
1247,loss,nan,,False
1248,loss,nan,,False
1249,loss,nan,,False
1250,loss,nan,,False
1251,loss,nan,,False
1252,loss,nan,,False
1253,loss,nan,,False
1254,loss,nan,,False
1255,loss,nan,,False
1256,loss,nan,,False
1257,loss,nan,,False
1258,loss,nan,,False
1259,loss,nan,,False
1260,loss,nan,,False
